,store_number,zipcode,County,2015_margin_avg_$,2015_price_avg_$pL,2015_volume_total_L,2015_volume_avg_L,2015_sales_total_$,2015_sales_avg_$,city,County number,2015Q1_sales_total_$,2015Q1_volume_total_L,2016Q1_sales_total_$,2016Q1_volume_total_L,First Date,Last Date
559,4320,50220,Boone,46.32221374045804,16.062039258451467,1381.0,10.541984732824428,18181.589999999993,138.79076335877858,PERRY,8,3822.09,275.75,2100.43,156.1,2015-01-05,2016-03-28
560,4321,50616,Floyd,45.49957746478874,14.381991951710264,1020.0,14.366197183098592,9517.99,134.0561971830986,CHARLES CITY,34,2221.98,184.75,1099.05,87.38000000000001,2015-01-07,2016-03-30
561,4324,50530,Webster,27.956060606060603,15.239408369408364,417.75,6.329545454545454,5514.880000000001,83.5587878787879,DAYTON,94,2367.94,167.5,549.3999999999999,59.0,2015-01-08,2016-03-31
562,4325,50864,Montgomery,22.75466666666666,15.871999999999998,81.75,5.45,1020.5,68.03333333333333,VILLISCA,69,548.64,40.5,231.17999999999998,26.450000000000003,2015-01-07,2015-05-27
563,4326,50249,Hamilton,22.26634920634921,17.37644935752079,328.65,5.216666666666666,4199.699999999999,66.66190476190475,STRATFORD,40,849.96,86.25,1760.1000000000001,97.35,2015-01-14,2016-03-16
564,4334,52001,Dubuque,77.26142857142858,13.060714285714287,1683.1000000000001,20.036904761904765,19159.460000000006,228.0888095238096,DUBUQUE,31,3664.96,252.75,666.66,49.5,2015-01-06,2016-03-22
565,4336,51237,Lyon,16.24402298850575,16.235695560740936,282.74,3.2498850574712645,4230.870000000002,48.63068965517243,GEORGE,60,953.2,57.75,1249.3000000000002,82.38,2015-01-07,2016-03-30
566,4337,51241,Lyon,36.7111111111111,22.70679012345679,314.45,5.823148148148148,5937.490000000001,109.95351851851854,LARCHWOOD,60,1727.77,78.5,838.12,89.6,2015-01-06,2016-03-08
567,4343,50313,Polk,31.655064935064942,21.502816713874164,385.53000000000003,5.006883116883118,7307.9800000000005,94.90883116883117,DES MOINES,77,2031.3300000000002,113.91,1824.89,163.98000000000002,2015-01-07,2016-03-23
568,4344,50111,Polk,9.934847999999999,19.952311707140172,1192.5600000000002,1.9080960000000002,18591.38999999998,29.74622399999997,GRIMES,77,3743.070000000002,233.35,1690.26,113.3,2015-01-08,2015-06-25
569,4345,50112,Poweshiek,12.592974999999997,18.158445113728387,919.7900000000001,2.299475,15088.31999999999,37.720799999999976,GRINNELL,79,2736.8500000000004,180.6,563.02,31.85,2015-01-06,2016-03-29
570,4346,52332,Benton,10.587933579335802,14.402218877451926,753.52,2.7805166051660515,8580.19,31.661217712177123,SHELLSBURG,6,1871.7500000000005,153.87,145.51999999999998,7.5,2015-01-12,2016-03-21
571,4353,50248,Cerro Gordo,23.943888888888885,17.99406171020552,177.67000000000002,4.935277777777778,2584.5199999999995,71.79222222222221,CLEAR LAKE,17,284.31,27.44,947.8700000000001,68.39,2015-01-05,2016-03-28
572,4355,50248,Story,30.179090909090906,17.390638942617663,375.11,6.820181818181818,4963.909999999999,90.25290909090907,STORY CITY,85,1569.6799999999998,141.12,433.25999999999993,43.2,2015-01-05,2016-03-21
573,4356,50201,Story,24.407999999999994,18.860704761904763,267.6,5.352,3659.439999999999,73.18879999999999,NEVADA,85,815.5600000000001,67.0,737.8900000000001,43.669999999999995,2015-01-06,2016-03-29
574,4357,50248,Story,32.942558139534874,14.641347635541099,394.81,9.181627906976745,4233.970000000001,98.46441860465119,STORY CITY,85,812.6800000000001,68.25,1361.9899999999998,100.13,2015-02-11,2015-05-27
575,4358,50525,Wright,48.76645161290323,15.571797235023043,364.75,11.766129032258064,4519.150000000001,145.77903225806455,CLARION,99,1491.35,145.75,1537.3500000000001,128.69,2015-01-07,2016-03-30
576,4359,50263,Dallas,26.87742857142857,16.829850340136055,220.75,6.307142857142857,2820.6199999999994,80.58914285714285,WAUKEE,25,797.9399999999999,81.25,1451.8200000000002,92.24999999999999,2015-01-06,2016-03-29
577,4360,50208,Jasper,39.442571428571426,15.044948907222462,367.33,10.495142857142858,4138.090000000001,118.23114285714288,NEWTON,50,1199.3899999999999,140.57999999999998,1173.36,86.28,2015-02-11,2016-03-16
578,4361,50313,Polk,22.31914893617022,20.717781424475625,409.81999999999994,4.359787234042552,6274.6,66.75106382978724,DES MOINES,77,1200.7099999999998,93.22,1884.66,108.34,2015-04-15,2016-01-19
579,4362,50226,Polk,29.971369863013717,16.135398641240226,432.69,5.927260273972602,6527.330000000001,89.41547945205481,POLK CITY,77,1162.04,64.5,985.76,65.66,2015-01-05,2016-03-28
580,4364,50112,Poweshiek,45.207499999999996,23.421666666666663,122.25,6.1125,2711.61,135.5805,GRINNELL,79,624.36,19.5,1264.34,96.97,2015-01-06,2016-02-23
581,4365,50112,Poweshiek,37.052424242424244,19.12568542568543,259.1,7.8515151515151524,3660.3700000000003,110.92030303030305,GRINNELL,79,1289.97,87.0,2038.0700000000002,182.63,2015-01-20,2016-03-22
582,4366,52340,Johnson,24.87438596491228,19.177717345632324,273.42,4.796842105263158,4249.1100000000015,74.54578947368424,TIFFIN,52,605.9300000000001,44.4,1223.3200000000002,63.53,2015-01-06,2016-03-29
583,4367,50401,Cerro Gordo,34.22677419354839,16.463456221198157,231.55,7.469354838709678,3181.65,102.63387096774194,MASON CITY,17,664.1899999999999,56.45,989.5799999999999,67.5,2015-01-14,2016-03-30
584,4368,50131,Polk,20.74890625,17.802436755952378,295.52000000000004,4.617500000000001,3965.259999999999,61.95718749999998,JOHNSTON,77,1118.03,88.75,1732.77,112.97,2015-01-08,2016-03-31
585,4369,50211,Warren,27.044230769230772,15.757800963811604,500.15999999999997,6.412307692307692,6314.669999999998,80.95730769230767,NORWALK,91,1498.54,129.0,658.23,34.0,2015-01-05,2016-03-28
586,4370,50211,Warren,21.11309090909091,16.099800865800866,264.15000000000003,4.802727272727274,3480.3699999999994,63.279454545454534,NORWALK,91,676.89,50.6,1379.8700000000001,87.78,2015-01-05,2016-03-28
587,4371,50265,Polk,27.34203125,17.696266345301414,332.27,5.19171875,5218.190000000001,81.53421875000002,WEST DES MOINES,77,1174.0300000000002,75.22,1533.6100000000001,136.23,2015-01-05,2015-12-26
588,4372,50401,Cerro Gordo,27.782,16.825892857142854,151.22,7.561,1659.86,82.993,MASON CITY,17,221.12,10.9,870.5200000000001,83.38,2015-01-07,2015-12-29
589,4373,50266,Polk,30.16326086956522,17.613609001369475,523.03,5.685108695652174,8299.25,90.20923913043478,WEST DES MOINES,77,1630.3099999999997,103.03,666.53,57.970000000000006,2015-01-06,2016-03-29
590,4374,50111,Polk,28.361956521739128,16.601286734138025,289.62,6.296086956521739,3908.009999999999,84.95673913043476,GRIMES,77,674.84,55.870000000000005,2117.19,147.42000000000002,2015-01-06,2016-03-29
591,4375,50111,Polk,23.978428571428577,16.421965180809167,365.93,5.227571428571428,5021.319999999998,71.73314285714282,GRIMES,77,867.2299999999999,63.32,523.55,38.0,2015-01-05,2016-03-28
592,4376,50401,Cerro Gordo,25.78140186915888,15.280003337783704,734.5500000000001,6.864953271028038,8259.18,77.18859813084113,MASON CITY,17,1786.9800000000002,148.70000000000002,1184.64,122.5,2015-01-05,2016-03-21
593,4377,50313,Polk,22.809399999999993,20.941806000597158,395.57,3.9556999999999998,6838.18,68.3818,DES MOINES,77,1185.8200000000002,63.92,321.81000000000006,42.75,2015-02-02,2016-03-14
594,4378,50263,Dallas,41.40682926829269,15.945092915214865,428.09000000000003,10.441219512195122,5089.539999999999,124.13512195121949,WAUKEE,25,1200.75,79.87,774.4899999999999,52.1,2015-01-06,2016-03-29
595,4379,50266,Polk,29.0255223880597,17.206867515393014,414.94999999999993,6.193283582089551,5827.899999999999,86.98358208955221,WEST DES MOINES,77,968.49,64.38000000000001,1733.5200000000002,173.95,2015-01-06,2016-03-29
596,4380,52358,Cedar,34.253571428571426,18.016530612244896,204.9,7.317857142857143,2851.28,101.83142857142857,WEST BRANCH,16,368.34000000000003,23.55,931.17,66.91,2015-01-06,2016-03-22
597,4382,50265,Polk,17.260859375,19.450019379261377,421.37000000000006,3.2919531250000005,6611.759999999999,51.654374999999995,WEST DES MOINES,77,1094.89,67.78,2825.59,214.11,2015-01-08,2016-03-31
598,4384,50003,Dallas,24.43860000000001,17.09615238095238,596.3100000000001,5.963100000000001,7306.209999999999,73.06209999999999,ADEL,25,2126.6800000000003,190.7,878.85,56.800000000000004,2015-01-06,2016-03-29
599,4387,51360,Dickinson,35.388958333333335,15.247334226947778,402.92,8.394166666666667,5081.49,105.864375,SPIRIT LAKE,30,1507.5900000000001,108.5,1623.4799999999998,125.01,2015-01-06,2015-08-11
600,4388,50325,Polk,19.393,19.757212765957444,68.06,3.403,1162.28,58.114,CLIVE,77,185.04000000000002,8.65,1337.5699999999997,96.63,2015-01-07,2016-03-30
601,4392,50325,Polk,13.75862745098039,17.878463305000732,408.03,2.666862745098039,6300.540000000002,41.180000000000014,CLIVE,77,1399.99,85.13999999999999,857.6100000000001,91.4,2015-01-20,2016-03-22
602,4393,50325,Polk,22.833731343283585,19.130400081166446,298.65,4.457462686567164,4573.5,68.26119402985074,CLIVE,77,633.7099999999999,36.349999999999994,636.77,44.5,2015-01-13,2016-03-29
603,4395,50075,Hamilton,27.663815789473688,16.275057957393486,510.57000000000005,6.718026315789475,6228.019999999998,81.94763157894734,ELLSWORTH,40,1949.45,146.25,1229.6700000000003,93.57000000000001,2015-01-07,2016-03-29
604,4396,50669,Grundy,39.29785714285715,11.975799319727894,279.0,9.964285714285714,3276.78,117.02785714285714,REINBECK,38,1664.58,120.0,1139.3799999999999,88.1,2015-01-06,2015-02-10
605,4397,50021,Polk,22.55807017543859,17.450484544695065,269.90000000000003,4.735087719298246,3853.84,67.61122807017544,ANKENY,77,800.4,65.75,103.59,12.75,2015-01-13,2016-03-29
606,4398,50421,Wright,40.93859999999999,13.929522289766973,598.5,11.97,6122.649999999999,122.45299999999997,BELMOND,99,1046.6100000000001,99.0,681.96,45.0,2015-01-06,2016-03-22
607,4401,52302,Linn,25.329782608695655,17.073512125016517,252.70000000000002,5.493478260869566,3493.84,75.95304347826087,MARION,57,47.72,4.75,1084.11,57.2,2015-03-31,2016-02-16
608,4402,52327,Washington,35.57378378378378,16.064482232992873,947.7100000000002,8.53792792792793,11758.639999999996,105.93369369369366,RIVERSIDE,92,2071.6899999999996,157.84,840.1399999999999,72.05,2015-01-15,2016-03-23
609,4404,50021,Polk,28.949354838709674,15.639247311827955,395.55000000000007,6.37983870967742,5360.069999999999,86.45274193548386,ANKENY,77,765.5,63.1,1082.97,86.0,2015-01-06,2016-03-29
610,4405,50021,Polk,15.142601626016264,18.363947246903,388.2699999999999,3.156666666666666,5569.77,45.282682926829274,ANKENY,77,1421.19,113.25000000000001,731.16,45.0,2015-01-08,2016-03-31
611,4406,50023,Polk,29.76056603773585,15.266143258588063,375.23,7.079811320754717,4717.500000000001,89.00943396226417,ANKENY,77,1057.1299999999999,88.35,1543.8400000000001,84.5,2015-01-06,2016-03-29
612,4408,50036,Boone,39.033199999999994,19.2552,190.1,7.604,2926.3499999999995,117.05399999999997,BOONE,8,915.3399999999999,62.1,445.34999999999997,32.5,2015-01-07,2015-05-20
613,4409,50036,Boone,41.624545454545455,16.18275974025974,225.67,10.257727272727273,2736.7999999999993,124.39999999999996,BOONE,8,855.24,84.37,838.5999999999999,69.27000000000001,2015-04-02,2016-03-10
614,4410,50220,Boone,21.747857142857146,15.475746769405776,475.03000000000003,5.655119047619048,5448.369999999998,64.8615476190476,PERRY,8,1244.2500000000002,127.98999999999998,623.25,59.0,2015-01-29,2016-03-31
615,4411,50069,Dallas,21.72244897959184,16.080584305150623,517.0799999999999,5.276326530612244,6347.840000000002,64.77387755102043,DE SOTO,25,1787.4899999999998,171.79999999999998,903.82,48.75,2015-01-06,2016-03-22
616,4412,52772,Cedar,17.76553191489361,18.5369452887538,176.07000000000002,3.746170212765958,2489.9700000000007,52.97808510638299,TIPTON,16,224.91,24.0,5966.070000000004,433.2300000000001,2015-01-14,2016-03-02
617,4413,52653,Louisa,34.862222222222215,17.429920634920634,256.2,7.116666666666666,3763.3999999999996,104.53888888888888,WAPELLO,58,754.04,50.7,978.2700000000001,62.5,2015-01-20,2016-03-29
618,4414,51559,Pottawattamie,24.435555555555563,15.5761860670194,313.1700000000001,5.799444444444446,3945.259999999999,73.06037037037035,NEOLA,78,893.5999999999999,59.13999999999999,2228.8199999999997,173.5,2015-01-20,2016-03-15
619,4415,50601,Hardin,26.838780487804875,16.90768430221896,279.98,6.828780487804878,3279.1099999999997,79.97829268292682,ACKLEY,42,1064.46,108.75,1306.62,82.5,2015-01-06,2016-03-28
620,4416,50048,Guthrie,48.36321428571428,17.71816326530612,257.2,9.185714285714285,4060.6500000000005,145.02321428571432,CASEY,39,1129.3400000000001,82.0,245.01,29.25,2015-01-15,2016-03-14
621,4417,50002,Adair,48.81416666666666,16.173293650793653,225.0,9.375,3482.94,145.1225,ADAIR,1,731.52,39.0,481.37,58.75,2015-01-05,2016-03-28
622,4418,51577,Pottawattamie,34.205128205128204,16.196703296703298,277.7,7.12051282051282,3995.5599999999995,102.4502564102564,WALNUT,78,770.02,63.0,1273.5399999999997,77.2,2015-01-13,2016-03-22
623,4419,50140,Decatur,25.56203703703704,16.821909040626988,295.71000000000004,5.476111111111112,4119.09,76.27944444444445,LAMONI,27,1156.18,64.88,1795.85,128.87,2015-02-26,2016-03-31
624,4420,52501,Wapello,15.709387755102039,19.217207984054436,135.81,2.7716326530612245,2299.8600000000006,46.93591836734695,OTTUMWA,90,313.21999999999997,14.07,584.88,48.75,2015-01-22,2016-02-18
625,4421,50441,Franklin,35.93964285714285,20.511136380083943,180.23000000000002,6.4367857142857146,3017.02,107.75071428571428,HAMPTON,35,1096.06,48.010000000000005,1788.06,144.12,2015-01-15,2016-03-31
626,4424,52601,Des Moines,38.75727272727272,16.288441558441562,159.89999999999998,7.268181818181817,2556.8400000000006,116.22000000000003,BURLINGTON,29,152.04,12.3,1642.5500000000002,129.13,2015-01-15,2016-03-10
627,4426,50158,Marshall,30.439610389610394,17.15518760374964,1939.759999999999,6.297922077922075,28080.779999999988,91.1713636363636,MARSHALLTOWN,64,6566.600000000001,499.83000000000004,1085.34,92.69,2015-01-08,2016-03-31
628,4427,52317,Johnson,25.92775862068965,16.244988528149438,325.27,5.608103448275862,4489.189999999998,77.39982758620685,NORTH LIBERTY,52,834.4800000000001,50.5,1617.6999999999998,111.0,2015-01-15,2016-03-31
629,4428,50014,Story,42.486393442622955,17.15063231850117,527.2,8.642622950819673,7771.779999999998,127.40622950819669,AMES,85,1973.9999999999998,135.5,855.12,67.5,2015-01-08,2016-03-24
630,4429,50054,Jasper,37.460750000000004,17.509636524822692,283.13,7.07825,4482.899999999999,112.07249999999996,COLFAX,50,891.99,58.1,1237.62,98.1,2015-01-05,2016-03-28
631,4430,50501,Webster,43.31692307692309,14.063003663003665,287.20000000000005,11.046153846153848,3339.2699999999995,128.43346153846153,FORT DODGE,94,664.38,49.5,1444.0400000000002,120.95,2015-01-29,2016-03-17
632,4431,50501,Webster,36.04260869565218,12.654368530020708,207.75,9.032608695652174,2485.68,108.07304347826086,FORT DODGE,94,94.08,10.5,755.88,51.75,2015-01-05,2016-03-28
633,4433,50317,Polk,24.503617021276593,17.481502703078956,273.51,5.81936170212766,3449.050000000001,73.3840425531915,PLEASANT HILL,77,428.2,36.0,2489.73,166.02999999999997,2015-01-06,2016-03-29
634,4434,51246,Lyon,25.64085365853659,15.477653890824618,489.1700000000001,5.96548780487805,6289.960000000002,76.70682926829271,ROCK RAPIDS,60,1254.8600000000001,109.5,2271.38,138.85,2015-01-06,2016-03-22
635,4435,51501,Pottawattamie,33.45375,16.37386532738095,221.99,6.9371875,3203.5199999999995,100.10999999999999,COUNCIL BLUFFS,78,470.49,31.5,461.7299999999999,23.45,2015-01-08,2016-03-31
636,4436,50010,Story,38.244578313253015,19.086092943201372,750.95,9.047590361445783,9496.699999999995,114.41807228915657,AMES,85,1996.9399999999998,154.0,489.41999999999996,31.080000000000002,2015-01-12,2016-03-28
637,4437,50010,Story,24.198615384615383,16.205822928844206,382.91999999999996,5.891076923076922,4715.800000000001,72.55076923076925,AMES,85,1170.79,100.96,849.75,83.25,2015-01-13,2016-02-23
638,4438,50010,Story,19.367500000000003,18.30287218733647,351.67,4.186547619047619,4877.49,58.06535714285714,AMES,85,1193.8300000000002,82.52,1471.68,141.11,2015-01-08,2016-03-14
639,4439,52213,Linn,18.600068493150694,13.07762557077625,784.25,5.3715753424657535,8101.080000000003,55.48684931506851,CENTER POINT,57,2163.5099999999998,194.25,2411.2899999999995,149.95,2015-01-08,2016-03-17
640,4440,51503,Pottawattamie,35.75346153846154,16.085128205128203,187.5,7.211538461538462,2786.0099999999998,107.15423076923076,COUNCIL BLUFFS,78,1012.4100000000001,74.25,2251.34,194.2,2015-01-08,2016-03-31
641,4443,52324,Linn,46.9888888888889,12.505890652557317,321.0,11.88888888888889,3795.42,140.57111111111112,PALO,57,420.84,30.0,231.12,27.0,2015-01-06,2016-03-28
642,4444,51055,Woodbury,33.84489130434783,15.692637163561079,672.17,7.306195652173913,9311.359999999995,101.21043478260864,SLOAN,97,2295.7400000000002,177.37,726.6700000000001,80.85,2015-03-05,2016-03-31
643,4445,50595,Hamilton,30.283783783783782,15.177709137709138,284.54999999999995,7.690540540540539,3345.92,90.43027027027027,WEBSTER CITY,40,879.5999999999999,60.15,985.8299999999998,82.22,2015-01-06,2015-03-03
644,4446,50322,Polk,18.48982248520711,20.901226926374225,510.8500000000002,3.0227810650887585,9368.600000000002,55.435502958579896,URBANDALE,77,2345.58,113.36999999999999,1231.54,80.64999999999999,2015-01-06,2016-03-29
645,4447,50322,Polk,31.651428571428568,16.91022675736961,322.9,7.688095238095237,3984.5299999999993,94.86976190476189,URBANDALE,77,884.9699999999999,107.0,348.86,22.63,2015-01-13,2016-03-29
646,4448,50322,Polk,31.325483870967737,18.50233023768483,165.84,5.349677419354839,2901.9400000000005,93.6109677419355,URBANDALE,77,833.04,36.0,1713.8,127.55,2015-01-06,2016-03-29
647,4449,50322,Polk,25.474736842105255,15.705410122940485,211.28000000000003,5.5600000000000005,2874.8799999999997,75.65473684210525,URBANDALE,77,813.5699999999999,59.0,1619.8699999999997,103.44999999999997,2015-01-13,2016-03-08
648,4450,50323,Polk,25.50551724137931,17.85443555008209,291.34000000000003,5.0231034482758625,4427.060000000001,76.3286206896552,URBANDALE,77,738.62,53.62,1094.31,84.25,2015-01-13,2016-03-15
649,4451,50595,Hamilton,25.92731343283582,17.681201137171286,462.06000000000006,6.896417910447762,5178.370000000002,77.28910447761197,WEBSTER CITY,40,1273.4999999999998,126.02000000000001,3741.7699999999995,370.5,2015-01-06,2016-03-29
650,4452,51105,Woodbury,28.76843971631207,19.76660346393406,798.2699999999999,5.6614893617021265,12151.769999999999,86.1827659574468,SIOUX CITY,97,3990.7400000000002,267.04999999999995,1281.51,109.38,2015-01-20,2016-03-22
651,4453,50436,Winnebago,24.192978723404266,15.969347348868629,832.59,5.904893617021277,10199.469999999996,72.33666666666663,FOREST CITY,95,2693.4599999999996,193.7,2224.92,157.8,2015-01-20,2016-03-29
652,4454,51109,Woodbury,47.8056,17.747961904761905,245.1,9.804,3574.360000000001,142.97440000000003,SIOUX CITY,97,937.86,64.5,1109.0299999999997,84.32999999999998,2015-01-12,2016-03-14
653,4455,50627,Hardin,24.551428571428566,19.057249963815313,132.13,4.718928571428571,2061.4900000000007,73.62464285714289,ELDORA,42,691.32,48.0,669.79,38.95,2015-01-05,2016-03-28
654,4456,52246,Johnson,26.0712643678161,19.72428845101259,379.59,4.3631034482758615,6799.370000000001,78.15367816091955,IOWA CITY,52,1701.2600000000002,100.75,535.1099999999999,49.88,2015-01-07,2016-03-17
655,4457,52240,Johnson,36.98714285714285,16.03180952380952,529.1,7.558571428571429,7761.870000000001,110.88385714285715,IOWA CITY,52,1166.97,71.5,1112.5200000000002,91.97000000000001,2015-01-06,2016-03-29
656,4458,50131,Polk,23.40513513513514,19.874211711711713,153.02,4.135675675675676,2596.419999999999,70.17351351351348,JOHNSTON,77,204.35000000000002,21.82,1659.95,132.5,2015-01-15,2016-03-31
657,4459,50533,Wright,39.38637931034484,15.484318555008215,566.1500000000001,9.761206896551725,6792.63,117.11431034482759,EAGLE GROVE,99,765.2099999999999,63.5,1578.4199999999998,136.5,2015-01-07,2016-03-23
658,4461,50324,Polk,18.398378378378382,18.634559625414884,518.9200000000002,3.5062162162162176,8161.200000000007,55.14324324324329,WINDSOR HEIGHTS,77,2312.3199999999997,153.07000000000002,1342.27,74.2,2015-01-13,2016-03-30
659,4462,50424,Winnebago,17.106206896551733,16.832274220032836,493.45000000000005,4.253879310344828,5925.78,51.084310344827585,BUFFALO CENTER,95,1307.1199999999997,108.05,935.97,59.4,2015-01-08,2016-03-31
660,4463,50438,Hancock,36.728194444444455,12.339748677248679,1522.75,10.574652777777779,15712.9,109.11736111111111,GARNER,41,3938.1400000000003,363.0,1576.1999999999998,90.5,2015-01-06,2016-03-28
661,4464,52748,Scott,28.862000000000002,20.916284722222226,681.75,5.68125,10359.179999999995,86.32649999999995,ELDRIDGE,82,1980.8700000000001,135.51999999999998,454.37,23.9,2015-02-26,2016-03-31
662,4466,52142,Fayette,62.15473684210526,15.537786131996661,775.6500000000001,13.607894736842107,10533.659999999998,184.80105263157893,FAYETTE,33,1057.74,71.25,5627.130000000001,384.5400000000001,2015-02-02,2016-03-21
663,4467,52761,Muscatine,16.759090909090908,16.509326117922143,258.92999999999995,3.9231818181818174,3292.0999999999995,49.880303030303025,MUSCATINE,70,614.15,44.61,3068.2999999999997,252.35,2015-01-06,2016-03-29
664,4468,52761,Muscatine,16.367346938775512,15.836812439261417,181.29999999999998,3.6999999999999997,2400.06,48.98081632653061,MUSCATINE,70,426.27,43.25,1615.3600000000001,138.39999999999998,2015-01-05,2016-03-21
665,4470,50703,Black Hawk,25.24730769230769,14.38018315018315,170.24,6.547692307692308,1954.95,75.19038461538462,WATERLOO,7,846.16,77.0,1657.5100000000002,133.41,2015-01-05,2016-03-28
666,4471,50702,Black Hawk,31.773870967741928,17.494493577801748,212.01,6.839032258064516,2940.2199999999993,94.84580645161289,WATERLOO,7,813.0799999999999,57.010000000000005,943.62,67.5,2015-02-09,2016-03-14
667,4472,52544,Appanoose,26.403541666666666,16.167194439167517,626.79,6.529062499999999,7583.999999999998,78.99999999999999,CENTERVILLE,4,2140.379999999999,190.95999999999998,517.6800000000001,52.5,2015-01-12,2016-03-21
668,4473,50216,Guthrie,48.90766666666668,15.916888888888888,631.5,10.525,8786.039999999997,146.43399999999994,PANORA,39,1804.5,144.0,1503.8500000000004,100.14000000000001,2015-01-15,2016-03-24
669,4474,51501,Pottawattamie,36.534705882352945,19.410401493930905,329.7,6.464705882352941,5576.739999999999,109.34784313725488,COUNCIL BLUFFS,78,1767.5699999999997,97.3,1065.42,62.85,2015-02-11,2016-03-30
670,4475,51501,Pottawattamie,30.217090909090913,18.9452987012987,311.1,5.656363636363637,4981.68,90.57600000000001,COUNCIL BLUFFS,78,1799.3899999999999,112.1,596.4300000000001,35.25,2015-01-05,2016-03-28
671,4476,51501,Pottawattamie,31.41448979591837,17.235205218865662,335.88,6.85469387755102,4612.209999999999,94.12673469387754,COUNCIL BLUFFS,78,683.5600000000001,39.1,1611.1799999999998,99.3,2015-01-16,2016-02-29
672,4477,51503,Pottawattamie,31.33692307692308,19.229597069597073,169.04999999999998,6.5019230769230765,2442.8399999999992,93.95538461538459,COUNCIL BLUFFS,78,121.31,5.0,1932.1000000000001,163.13,2015-01-06,2015-06-29
673,4478,50315,Polk,25.612614840989405,17.155138603971793,1626.129999999999,5.746042402826851,21716.40999999999,76.73643109540632,DES MOINES,77,4003.9599999999996,313.41999999999996,1930.5799999999997,139.49,2015-01-06,2016-03-29
674,4481,52240,Johnson,47.50268199233718,19.60606230614853,2525.539999999999,9.676398467432946,37161.77000000001,142.38226053639852,IOWA CITY,52,10277.640000000003,700.88,278.52,33.75,2015-01-08,2016-03-24
675,4482,50125,Warren,61.27062499999997,15.39712114256164,1692.3999999999996,17.629166666666663,17178.37,178.94135416666666,INDIANOLA,91,1794.0100000000004,135.48,538.92,27.9,2015-01-14,2016-03-23
676,4485,51248,O'Brien,14.95606896551724,15.372084639331272,541.22,3.7325517241379313,6501.290000000002,44.836482758620704,SANBORN,71,1261.4900000000005,98.80999999999999,581.5500000000001,32.26,2015-01-08,2016-03-24
677,4487,52402,Linn,29.547749999999997,16.677952380952373,268.52,6.712999999999999,3543.99,88.59975,CEDAR RAPIDS,57,1130.97,67.21999999999998,3001.68,227.33000000000004,2015-01-13,2016-03-15
678,4489,52405,Linn,47.17090909090908,16.3395670995671,277.9,12.631818181818181,3111.4100000000003,141.42772727272728,CEDAR RAPIDS,57,1173.54,91.0,562.94,42.75,2015-01-27,2016-03-29
679,4490,52404,Linn,20.141971830985913,18.73058366758216,525.22,3.698732394366197,8556.92,60.26,CEDAR RAPIDS,57,2463.32,152.62,2005.7399999999998,150.0,2015-01-07,2015-08-19
680,4491,52403,Linn,32.48666666666666,15.92154761904762,347.40000000000003,7.237500000000001,4665.8600000000015,97.2054166666667,CEDAR RAPIDS,57,887.1600000000001,70.5,1208.64,72.0,2015-01-07,2016-03-23
681,4492,52404,Linn,36.50024999999999,19.915297619047614,279.16999999999996,6.979249999999999,4376.089999999999,109.40224999999998,CEDAR RAPIDS,57,1485.82,63.9,1452.1699999999996,113.38,2015-01-13,2016-03-29
682,4493,52404,Linn,42.3636111111111,18.22741402116402,305.47,8.485277777777778,4565.55,126.82083333333334,CEDAR RAPIDS,57,639.06,39.75,892.44,103.5,2015-01-06,2016-03-15
683,4495,50638,Grundy,15.964598540145985,13.177560110573237,620.24,4.527299270072993,6526.760000000001,47.64058394160585,GRUNDY CENTER,38,1674.7399999999996,157.57,14686.129999999992,1025.85,2015-01-07,2016-03-30
684,4496,52402,Linn,23.20679012345679,20.64234861845974,406.7200000000001,5.021234567901236,5633.619999999999,69.55086419753086,CEDAR RAPIDS,57,1545.3799999999999,125.94,913.68,72.0,2015-01-07,2016-03-30
685,4498,50682,Buchanan,25.175624999999997,15.306577380952382,99.3,6.20625,1203.45,75.215625,WINTHROP,10,133.65,12.75,940.6500000000001,78.88000000000001,2015-01-14,2016-03-30
686,4500,52317,Johnson,39.10133333333333,13.848730158730158,299.25,9.975,3516.7299999999996,117.22433333333332,NORTH LIBERTY,52,945.6400000000001,51.0,490.44,36.0,2015-01-06,2016-03-29
687,4501,52556,Jefferson,26.025454545454547,16.69338025649877,290.72,6.607272727272728,3427.7000000000007,77.90227272727275,FAIRFIELD,51,858.41,77.55,1417.6000000000001,102.0,2015-01-13,2016-03-08
688,4502,50703,Black Hawk,28.77985714285715,19.573583691371294,781.8000000000001,5.5842857142857145,12070.300000000001,86.21642857142858,WATERLOO,7,3466.7799999999997,213.65,190.32,30.0,2015-01-06,2016-03-29
689,4503,51575,Pottawattamie,36.668125,18.64433035714286,116.62,7.28875,1755.2699999999998,109.70437499999998,TREYNOR,78,488.58000000000004,23.62,1532.9999999999998,84.0,2015-01-14,2016-03-30
690,4504,50125,Warren,31.089506172839496,13.213356848912404,650.7000000000002,8.033333333333335,7540.5,93.0925925925926,INDIANOLA,91,1423.7700000000002,121.5,1266.36,126.3,2015-01-06,2016-03-08
691,4505,50131,Polk,53.040000000000006,21.32703703703704,143.7,7.9833333333333325,2862.98,159.05444444444444,JOHNSTON,77,612.48,33.0,1177.5,54.0,2015-01-06,2016-03-28
